GateV,DrainI
-2.00E+01,4.96E-06
-1.95E+01,5.63E-06
-1.90E+01,6.40E-06
-1.85E+01,7.26E-06
-1.80E+01,8.23E-06
-1.75E+01,9.27E-06
-1.70E+01,1.05E-05
-1.65E+01,1.18E-05
-1.60E+01,1.33E-05
-1.55E+01,1.49E-05
-1.50E+01,1.67E-05
-1.45E+01,1.86E-05
-1.40E+01,2.07E-05
-1.35E+01,2.30E-05
-1.30E+01,2.55E-05
-1.25E+01,2.82E-05
-1.20E+01,3.10E-05
-1.15E+01,3.42E-05
-1.10E+01,3.76E-05
-1.05E+01,4.12E-05
-1.00E+01,4.50E-05
-9.50E+00,4.92E-05
-9.00E+00,5.36E-05
-8.50E+00,5.83E-05
-8.00E+00,6.33E-05
-7.50E+00,6.86E-05
-7.00E+00,7.41E-05
-6.50E+00,7.99E-05
-6.00E+00,8.61E-05
-5.50E+00,9.22E-05
-5.00E+00,9.92E-05
-4.50E+00,1.07E-04
-4.00E+00,1.14E-04
-3.50E+00,1.22E-04
-3.00E+00,1.30E-04
-2.50E+00,1.39E-04
-2.00E+00,1.47E-04
-1.50E+00,1.56E-04
-1.00E+00,1.66E-04
-5.00E-01,1.75E-04
0.00E+00,1.85E-04
5.00E-01,1.94E-04
1.00E+00,2.03E-04
1.50E+00,2.12E-04
2.00E+00,2.20E-04
2.50E+00,2.26E-04
3.00E+00,2.29E-04
3.50E+00,2.31E-04
4.00E+00,2.31E-04
4.50E+00,2.33E-04
5.00E+00,2.38E-04
5.50E+00,2.45E-04
6.00E+00,2.53E-04
6.50E+00,2.62E-04
7.00E+00,2.72E-04
7.50E+00,2.84E-04
8.00E+00,2.95E-04
8.50E+00,3.07E-04
9.00E+00,3.20E-04
9.50E+00,3.33E-04
1.00E+01,3.47E-04
1.05E+01,3.61E-04
1.10E+01,3.75E-04
1.15E+01,3.89E-04
1.20E+01,4.04E-04
1.25E+01,4.19E-04
1.30E+01,4.35E-04
1.35E+01,4.51E-04
1.40E+01,4.67E-04
1.45E+01,4.84E-04
1.50E+01,5.00E-04
1.55E+01,5.17E-04
1.60E+01,5.34E-04
1.65E+01,5.53E-04
1.70E+01,5.70E-04
1.75E+01,5.88E-04
1.80E+01,6.06E-04
1.85E+01,6.25E-04
1.90E+01,6.45E-04
1.95E+01,6.67E-04
2.00E+01,6.87E-04
2.00E+01,6.88E-04
1.95E+01,6.68E-04
1.90E+01,6.47E-04
1.85E+01,6.28E-04
1.80E+01,6.09E-04
1.75E+01,5.90E-04
1.70E+01,5.71E-04
1.65E+01,5.53E-04
1.60E+01,5.35E-04
1.55E+01,5.17E-04
1.50E+01,5.00E-04
1.45E+01,4.83E-04
1.40E+01,4.66E-04
1.35E+01,4.49E-04
1.30E+01,4.33E-04
1.25E+01,4.18E-04
1.20E+01,4.02E-04
1.15E+01,3.87E-04
1.10E+01,3.72E-04
1.05E+01,3.58E-04
1.00E+01,3.44E-04
9.50E+00,3.30E-04
9.00E+00,3.17E-04
8.50E+00,3.04E-04
8.00E+00,2.92E-04
7.50E+00,2.80E-04
7.00E+00,2.69E-04
6.50E+00,2.59E-04
6.00E+00,2.49E-04
5.50E+00,2.40E-04
5.00E+00,2.33E-04
4.50E+00,2.29E-04
4.00E+00,2.26E-04
3.50E+00,2.25E-04
3.00E+00,2.24E-04
2.50E+00,2.22E-04
2.00E+00,2.16E-04
1.50E+00,2.08E-04
1.00E+00,1.99E-04
5.00E-01,1.90E-04
0.00E+00,1.81E-04
-5.00E-01,1.71E-04
-1.00E+00,1.62E-04
-1.50E+00,1.53E-04
-2.00E+00,1.44E-04
-2.50E+00,1.35E-04
-3.00E+00,1.27E-04
-3.50E+00,1.19E-04
-4.00E+00,1.11E-04
-4.50E+00,1.04E-04
-5.00E+00,9.66E-05
-5.50E+00,8.98E-05
-6.00E+00,8.33E-05
-6.50E+00,7.72E-05
-7.00E+00,7.14E-05
-7.50E+00,6.61E-05
-8.00E+00,6.09E-05
-8.50E+00,5.59E-05
-9.00E+00,5.13E-05
-9.50E+00,4.70E-05
-1.00E+01,4.29E-05
-1.05E+01,3.92E-05
-1.10E+01,3.57E-05
-1.15E+01,3.24E-05
-1.20E+01,2.94E-05
-1.25E+01,2.66E-05
-1.30E+01,2.40E-05
-1.35E+01,2.16E-05
-1.40E+01,1.94E-05
-1.45E+01,1.74E-05
-1.50E+01,1.56E-05
-1.55E+01,1.39E-05
-1.60E+01,1.24E-05
-1.65E+01,1.10E-05
-1.70E+01,9.77E-06
-1.75E+01,8.64E-06
-1.80E+01,7.63E-06
-1.85E+01,6.79E-06
-1.90E+01,5.97E-06
-1.95E+01,5.25E-06
-2.00E+01,4.63E-06
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
