GateI,GateV,DrainI
-9.9998E-3,-40.0000E+0,9.9998E-3
-9.9998E-3,-39.5000E+0,9.9998E-3
-9.9998E-3,-39.0000E+0,9.9998E-3
-9.9998E-3,-38.5000E+0,9.9998E-3
-9.9998E-3,-38.0000E+0,9.9998E-3
-9.9998E-3,-37.5000E+0,9.9998E-3
-9.9998E-3,-37.0000E+0,9.9998E-3
-9.9998E-3,-36.5000E+0,9.9998E-3
-9.9998E-3,-36.0000E+0,9.9998E-3
-9.9998E-3,-35.5000E+0,9.9998E-3
-9.9998E-3,-35.0000E+0,9.9998E-3
-9.9998E-3,-34.5000E+0,9.9998E-3
-9.9998E-3,-34.0000E+0,9.9998E-3
-9.9998E-3,-33.5000E+0,9.9998E-3
-9.9998E-3,-33.0000E+0,9.9998E-3
-9.9998E-3,-32.5000E+0,9.9998E-3
-9.9998E-3,-32.0000E+0,9.9998E-3
-9.9998E-3,-31.5000E+0,9.9998E-3
-9.9998E-3,-31.0000E+0,9.9998E-3
-9.9998E-3,-30.5000E+0,9.9998E-3
-9.9998E-3,-30.0000E+0,9.9998E-3
-9.9998E-3,-29.5000E+0,9.9998E-3
-9.9998E-3,-29.0000E+0,9.9998E-3
-9.9998E-3,-28.5000E+0,9.9998E-3
-9.9998E-3,-28.0000E+0,9.9998E-3
-9.9998E-3,-27.5000E+0,9.9998E-3
-9.9998E-3,-27.0000E+0,9.9998E-3
-9.9998E-3,-26.5000E+0,9.9998E-3
-9.9998E-3,-26.0000E+0,9.9998E-3
-9.9998E-3,-25.5000E+0,9.9998E-3
-9.9998E-3,-25.0000E+0,9.9998E-3
-9.9998E-3,-24.5000E+0,9.9998E-3
-9.9998E-3,-24.0000E+0,9.9998E-3
-9.9998E-3,-23.5000E+0,9.9998E-3
-9.9998E-3,-23.0000E+0,9.9998E-3
-9.9998E-3,-22.5000E+0,9.9998E-3
-9.9998E-3,-22.0000E+0,9.9998E-3
-9.9998E-3,-21.5000E+0,9.9998E-3
-9.9998E-3,-21.0000E+0,9.9998E-3
-9.9998E-3,-20.5000E+0,9.9998E-3
-9.9998E-3,-20.0000E+0,9.9998E-3
-9.9998E-3,-19.5000E+0,9.9998E-3
-9.9998E-3,-19.0000E+0,9.9998E-3
-9.9998E-3,-18.5000E+0,9.9998E-3
-9.9998E-3,-18.0000E+0,9.9998E-3
-9.9998E-3,-17.5000E+0,9.9998E-3
-9.9998E-3,-17.0000E+0,9.9998E-3
-9.9998E-3,-16.5000E+0,9.9998E-3
-9.9998E-3,-16.0000E+0,9.9998E-3
-9.9998E-3,-15.5000E+0,9.9998E-3
-9.9998E-3,-15.0000E+0,9.9998E-3
-9.9998E-3,-14.5000E+0,9.9998E-3
-9.9998E-3,-14.0000E+0,9.9998E-3
-9.9998E-3,-13.5000E+0,9.9998E-3
-9.9998E-3,-13.0000E+0,9.9998E-3
-9.6862E-3,-12.5000E+0,9.9998E-3
-9.3681E-3,-12.0000E+0,9.9998E-3
-9.0468E-3,-11.5000E+0,9.9998E-3
-8.7264E-3,-11.0000E+0,9.9998E-3
-8.4055E-3,-10.5000E+0,9.9998E-3
-8.0862E-3,-10.0000E+0,9.9998E-3
-7.7649E-3,-9.5000E+0,9.9998E-3
-7.4440E-3,-9.0000E+0,9.9998E-3
-7.1224E-3,-8.5000E+0,9.9998E-3
-6.8026E-3,-8.0000E+0,9.9998E-3
-6.4808E-3,-7.5000E+0,9.9998E-3
-6.1587E-3,-7.0000E+0,9.9998E-3
-5.8370E-3,-6.5000E+0,9.9998E-3
-5.5156E-3,-6.0000E+0,9.9998E-3
-5.1961E-3,-5.5000E+0,9.9998E-3
-4.8742E-3,-5.0000E+0,9.9998E-3
-4.5528E-3,-4.5000E+0,9.9998E-3
-4.2319E-3,-4.0000E+0,9.9998E-3
-3.9142E-3,-3.5000E+0,9.9998E-3
-3.5775E-3,-3.0000E+0,9.9106E-3
-3.2297E-3,-2.5000E+0,9.7556E-3
-2.8831E-3,-2.0000E+0,9.5999E-3
-2.5399E-3,-1.5000E+0,9.4456E-3
-2.1964E-3,-1.0000E+0,9.2901E-3
-1.8556E-3,-500.0000E-3,9.1352E-3
-1.5175E-3,000.0000E-3,8.9818E-3
-1.1863E-3,500.0000E-3,8.8317E-3
-860.2133E-6,1.0000E+0,8.6835E-3
-538.5719E-6,1.5000E+0,8.5309E-3
-227.0035E-6,2.0000E+0,8.3882E-3
77.0729E-6,2.5000E+0,8.2496E-3
379.3232E-6,3.0000E+0,8.1110E-3
696.6249E-6,3.5000E+0,7.9647E-3
1.0245E-3,4.0000E+0,7.8149E-3
1.3623E-3,4.5000E+0,7.6749E-3
1.7024E-3,5.0000E+0,7.5312E-3
2.0459E-3,5.5000E+0,7.3741E-3
2.3930E-3,6.0000E+0,7.2150E-3
2.7417E-3,6.5000E+0,7.0548E-3
3.0892E-3,7.0000E+0,6.8966E-3
3.4402E-3,7.5000E+0,6.7346E-3
3.7897E-3,8.0000E+0,6.5720E-3
4.1445E-3,8.5000E+0,6.4165E-3
4.4789E-3,9.0000E+0,6.2706E-3
4.8341E-3,9.5000E+0,6.1087E-3
5.1931E-3,10.0000E+0,5.9443E-3
5.1936E-3,10.0000E+0,5.9440E-3
4.8390E-3,9.5000E+0,6.1099E-3
4.4872E-3,9.0000E+0,6.2857E-3
4.1354E-3,8.5000E+0,6.4485E-3
3.7829E-3,8.0000E+0,6.6117E-3
3.4314E-3,7.5000E+0,6.7731E-3
3.0812E-3,7.0000E+0,6.9335E-3
2.7347E-3,6.5000E+0,7.0927E-3
2.3886E-3,6.0000E+0,7.2510E-3
2.0444E-3,5.5000E+0,7.4087E-3
1.7032E-3,5.0000E+0,7.5652E-3
1.3672E-3,4.5000E+0,7.7184E-3
1.0335E-3,4.0000E+0,7.8698E-3
706.5214E-6,3.5000E+0,8.0183E-3
389.7720E-6,3.0000E+0,8.1625E-3
87.7190E-6,2.5000E+0,8.2995E-3
-215.7950E-6,2.0000E+0,8.4368E-3
-527.0692E-6,1.5000E+0,8.5786E-3
-847.4035E-6,1.0000E+0,8.7244E-3
-1.1723E-3,500.0000E-3,8.8719E-3
-1.5054E-3,000.0000E-3,9.0226E-3
-1.8397E-3,-500.0000E-3,9.1732E-3
-2.1801E-3,-1.0000E+0,9.3279E-3
-2.5231E-3,-1.5000E+0,9.4828E-3
-2.8658E-3,-2.0000E+0,9.6382E-3
-3.2119E-3,-2.5000E+0,9.7935E-3
-3.5589E-3,-3.0000E+0,9.9501E-3
-3.8878E-3,-3.5000E+0,9.9998E-3
-4.2082E-3,-4.0000E+0,9.9998E-3
-4.5360E-3,-4.5000E+0,9.9998E-3
-4.8578E-3,-5.0000E+0,9.9998E-3
-5.1800E-3,-5.5000E+0,9.9998E-3
-5.5006E-3,-6.0000E+0,9.9998E-3
